timestamp,date,day_of_month,hour,day_of_week,is_weekend,vm_id,vm_role,subnet,region,cpu_usage_pct,memory_usage_pct,storage_used_gb,failed_ssh_logins,active_sessions,http_error_rate_pct,network_in_mb,network_out_mb,disk_iops,incident_flag,incident_type,incident_description
2025-06-19 13:00:00,2025-06-19,19,13,Thursday,0,medicore-app-vm-03,app,private,UK South,54.5,79.2,78.42,1,34,1.78,77.5,72.7,153,0,,
2025-06-19 13:00:00,2025-06-19,19,13,Thursday,0,medicore-db-primary,db,restricted,UK South,41.4,90.4,180.15,1,6,0.0,174.1,57.8,378,0,,
2025-06-19 13:00:00,2025-06-19,19,13,Thursday,0,medicore-db-replica,db,restricted,UK South,37.9,80.3,179.39,0,2,0.0,76.3,65.9,495,0,,
2025-06-19 13:00:00,2025-06-19,19,13,Thursday,0,medicore-bastion-01,bastion,bastion,UK South,4.5,32.1,16.57,0,4,0.0,122.1,74.9,15,0,,
2025-06-19 13:00:00,2025-06-19,19,13,Thursday,0,safedata-web-vm-01,web,private,UK West,52.3,76.9,56.26,0,31,0.51,150.5,65.3,74,0,,
2025-06-19 13:00:00,2025-06-19,19,13,Thursday,0,safedata-web-vm-02,web,private,UK West,62.4,61.7,56.33,0,33,1.32,99.0,106.2,52,0,,
2025-06-19 13:00:00,2025-06-19,19,13,Thursday,0,safedata-app-vm-01,app,private,UK West,57.8,76.8,78.24,2,30,0.69,149.9,88.7,146,0,,
2025-06-19 13:00:00,2025-06-19,19,13,Thursday,0,safedata-app-vm-02,app,private,UK West,67.1,78.0,78.3,0,28,0.92,128.9,76.0,191,0,,
2025-06-19 13:00:00,2025-06-19,19,13,Thursday,0,safedata-db-01,db,restricted,UK West,48.1,66.5,179.69,2,9,0.0,148.3,81.6,415,0,,
2025-06-19 13:00:00,2025-06-19,19,13,Thursday,0,safedata-bastion-01,bastion,bastion,UK West,7.8,27.1,17.17,0,2,0.0,143.6,107.4,11,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,medicore-web-vm-01,web,private,UK South,59.2,71.8,56.47,0,38,1.27,131.6,63.1,53,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,medicore-web-vm-02,web,private,UK South,53.7,71.6,56.53,0,30,0.95,125.8,77.3,60,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,medicore-app-vm-01,app,private,UK South,76.1,66.9,78.65,0,24,0.17,135.7,91.9,192,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,medicore-app-vm-02,app,private,UK South,80.4,76.5,78.78,0,31,1.44,120.0,72.4,192,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,medicore-app-vm-03,app,private,UK South,75.6,61.9,78.45,0,27,0.23,166.9,100.9,195,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,medicore-db-primary,db,restricted,UK South,45.2,80.9,179.71,1,3,0.0,72.9,78.1,369,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,medicore-db-replica,db,restricted,UK South,51.7,84.2,180.05,1,0,0.0,97.9,78.7,339,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,medicore-bastion-01,bastion,bastion,UK South,9.4,35.4,16.68,1,5,0.0,96.3,37.4,10,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,safedata-web-vm-01,web,private,UK West,50.9,77.6,56.23,1,25,1.62,111.5,85.1,52,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,safedata-web-vm-02,web,private,UK West,43.5,63.6,56.04,1,29,1.49,93.7,112.5,68,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,safedata-app-vm-01,app,private,UK West,75.7,72.2,78.96,0,30,0.37,85.2,82.2,180,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,safedata-app-vm-02,app,private,UK West,68.3,79.0,79.05,0,27,0.87,113.0,70.2,159,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,safedata-db-01,db,restricted,UK West,45.3,88.8,179.55,0,4,0.0,169.4,94.9,359,0,,
2025-06-19 14:00:00,2025-06-19,19,14,Thursday,0,safedata-bastion-01,bastion,bastion,UK West,5.2,15.5,17.16,0,6,0.0,106.8,70.7,13,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,medicore-web-vm-01,web,private,UK South,60.1,61.8,56.07,0,26,1.56,108.0,46.1,51,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,medicore-web-vm-02,web,private,UK South,69.7,74.2,56.48,1,31,0.25,102.3,95.4,75,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,medicore-app-vm-01,app,private,UK South,58.8,77.9,78.35,1,26,0.15,167.2,86.7,188,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,medicore-app-vm-02,app,private,UK South,64.0,81.4,78.8,1,29,1.27,94.6,54.4,209,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,medicore-app-vm-03,app,private,UK South,68.7,83.1,78.75,2,31,1.33,145.3,113.4,183,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,medicore-db-primary,db,restricted,UK South,40.4,79.1,179.76,1,6,0.0,59.7,78.4,425,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,medicore-db-replica,db,restricted,UK South,42.0,62.1,179.46,1,6,0.0,141.0,80.3,419,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,medicore-bastion-01,bastion,bastion,UK South,7.0,31.4,16.44,1,1,0.0,116.5,79.0,15,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,safedata-web-vm-01,web,private,UK West,73.1,79.8,56.11,0,30,0.63,152.5,110.9,67,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,safedata-web-vm-02,web,private,UK West,54.3,63.3,56.22,1,29,0.96,115.5,112.2,51,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,safedata-app-vm-01,app,private,UK West,66.0,81.5,78.73,0,28,1.5,104.9,58.2,253,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,safedata-app-vm-02,app,private,UK West,67.7,73.7,78.49,0,24,1.11,163.1,69.3,179,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,safedata-db-01,db,restricted,UK West,47.1,88.3,179.66,0,4,0.0,119.2,41.8,439,0,,
2025-06-19 15:00:00,2025-06-19,19,15,Thursday,0,safedata-bastion-01,bastion,bastion,UK West,5.4,18.7,16.46,0,4,0.0,173.0,75.1,15,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,medicore-web-vm-01,web,private,UK South,57.2,74.3,56.24,0,35,0.18,107.4,79.4,69,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,medicore-web-vm-02,web,private,UK South,71.7,60.9,56.35,0,33,1.77,138.5,84.4,54,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,medicore-app-vm-01,app,private,UK South,69.8,68.9,78.88,0,33,0.85,123.9,34.7,233,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,medicore-app-vm-02,app,private,UK South,47.7,87.6,78.61,0,32,0.96,109.5,65.6,191,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,medicore-app-vm-03,app,private,UK South,64.8,78.1,78.45,0,25,0.74,55.6,110.5,173,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,medicore-db-primary,db,restricted,UK South,40.6,94.7,179.97,1,4,0.0,92.5,93.6,494,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,medicore-db-replica,db,restricted,UK South,25.5,77.0,179.94,0,6,0.0,50.7,108.2,578,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,medicore-bastion-01,bastion,bastion,UK South,13.4,30.0,16.79,1,3,0.0,148.8,60.2,14,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,safedata-web-vm-01,web,private,UK West,55.6,66.0,56.04,0,27,0.28,123.5,80.4,69,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,safedata-web-vm-02,web,private,UK West,73.2,65.8,56.27,0,33,0.87,131.9,83.0,48,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,safedata-app-vm-01,app,private,UK West,56.5,67.7,78.77,0,34,0.98,109.6,90.3,183,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,safedata-app-vm-02,app,private,UK West,53.3,78.9,78.5,0,23,0.78,122.6,104.7,181,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,safedata-db-01,db,restricted,UK West,45.7,82.9,180.2,0,3,0.0,103.5,82.9,422,0,,
2025-06-19 16:00:00,2025-06-19,19,16,Thursday,0,safedata-bastion-01,bastion,bastion,UK West,5.3,36.2,17.29,0,3,0.0,102.3,58.3,13,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,medicore-web-vm-01,web,private,UK South,60.2,64.3,56.16,0,40,0.18,114.3,104.0,41,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,medicore-web-vm-02,web,private,UK South,53.2,73.0,56.15,0,28,0.3,68.7,62.1,70,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,medicore-app-vm-01,app,private,UK South,57.5,70.8,78.98,1,31,0.64,116.9,128.4,162,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,medicore-app-vm-02,app,private,UK South,89.8,71.8,78.73,1,32,1.74,121.8,67.4,150,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,medicore-app-vm-03,app,private,UK South,72.0,67.4,78.52,0,30,0.26,146.0,70.4,179,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,medicore-db-primary,db,restricted,UK South,53.4,75.0,179.77,0,1,0.0,47.8,53.1,385,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,medicore-db-replica,db,restricted,UK South,44.0,66.5,179.35,1,2,0.0,140.7,89.8,360,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,medicore-bastion-01,bastion,bastion,UK South,8.2,27.7,16.99,0,2,0.0,99.8,86.6,14,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,safedata-web-vm-01,web,private,UK West,39.8,63.6,56.04,0,25,1.03,106.4,82.2,59,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,safedata-web-vm-02,web,private,UK West,55.6,77.5,56.53,1,24,0.37,134.3,101.1,58,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,safedata-app-vm-01,app,private,UK West,45.1,76.4,78.67,1,21,0.5,99.4,97.4,153,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,safedata-app-vm-02,app,private,UK West,79.9,66.7,78.04,0,29,1.79,108.4,105.2,177,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,safedata-db-01,db,restricted,UK West,43.7,85.9,179.93,0,2,0.0,115.8,105.7,313,0,,
2025-06-19 17:00:00,2025-06-19,19,17,Thursday,0,safedata-bastion-01,bastion,bastion,UK West,4.8,22.9,17.07,0,2,0.0,127.6,72.6,14,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,medicore-web-vm-01,web,private,UK South,49.1,64.0,55.73,0,34,1.6,136.3,93.5,49,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,medicore-web-vm-02,web,private,UK South,54.6,67.1,56.39,0,40,1.37,122.9,83.5,44,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,medicore-app-vm-01,app,private,UK South,70.7,85.6,78.69,0,34,0.29,116.5,84.1,209,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,medicore-app-vm-02,app,private,UK South,61.1,81.7,78.83,0,30,0.55,125.4,75.1,194,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,medicore-app-vm-03,app,private,UK South,61.8,74.1,79.1,0,36,1.31,112.7,98.2,165,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,medicore-db-primary,db,restricted,UK South,57.6,87.6,179.57,0,4,0.0,124.9,61.5,425,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,medicore-db-replica,db,restricted,UK South,39.8,92.0,179.74,0,5,0.0,65.9,34.6,454,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,medicore-bastion-01,bastion,bastion,UK South,11.5,18.9,16.65,1,5,0.0,126.5,103.4,11,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,safedata-web-vm-01,web,private,UK West,61.4,66.2,55.99,0,31,0.95,106.2,105.2,57,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,safedata-web-vm-02,web,private,UK West,68.9,79.4,56.73,0,29,1.21,117.8,93.2,66,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,safedata-app-vm-01,app,private,UK West,66.0,76.4,78.93,0,31,0.91,156.7,69.5,181,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,safedata-app-vm-02,app,private,UK West,83.7,79.6,79.56,1,32,1.44,110.3,98.2,161,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,safedata-db-01,db,restricted,UK West,39.8,90.4,179.74,1,6,0.0,127.8,89.5,411,0,,
2025-06-19 18:00:00,2025-06-19,19,18,Thursday,0,safedata-bastion-01,bastion,bastion,UK West,6.4,26.9,17.06,0,2,0.0,147.2,89.6,15,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,medicore-web-vm-01,web,private,UK South,13.3,50.7,55.76,0,8,0.09,15.8,13.8,9,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,medicore-web-vm-02,web,private,UK South,2.0,49.6,56.41,2,5,0.23,24.7,6.1,18,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,medicore-app-vm-01,app,private,UK South,16.5,52.9,78.44,0,8,0.05,21.2,20.1,38,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,medicore-app-vm-02,app,private,UK South,16.3,60.8,78.44,1,4,0.36,31.0,6.3,30,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,medicore-app-vm-03,app,private,UK South,16.6,64.5,78.99,0,1,0.08,11.2,10.7,0,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,medicore-db-primary,db,restricted,UK South,3.3,65.9,179.91,0,1,0.0,17.8,0.0,107,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,medicore-db-replica,db,restricted,UK South,13.6,62.0,179.88,1,1,0.0,12.1,14.0,66,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,medicore-bastion-01,bastion,bastion,UK South,5.5,12.0,16.92,1,1,0.0,20.9,6.2,3,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,safedata-web-vm-01,web,private,UK West,13.9,51.3,56.26,0,4,0.22,8.0,8.1,16,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,safedata-web-vm-02,web,private,UK West,2.0,63.8,56.39,0,4,0.02,16.7,16.8,3,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,safedata-app-vm-01,app,private,UK West,21.8,64.2,79.04,0,8,0.03,20.1,18.2,36,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,safedata-app-vm-02,app,private,UK West,17.0,54.3,78.53,0,6,0.38,22.8,5.3,68,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,safedata-db-01,db,restricted,UK West,12.3,68.5,179.74,1,1,0.0,15.4,12.6,137,0,,
2025-06-19 19:00:00,2025-06-19,19,19,Thursday,0,safedata-bastion-01,bastion,bastion,UK West,3.6,12.0,17.1,0,1,0.0,21.5,4.4,7,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,medicore-web-vm-01,web,private,UK South,3.2,37.0,56.54,0,8,0.37,27.5,9.2,11,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,medicore-web-vm-02,web,private,UK South,24.0,47.9,56.15,1,5,0.1,34.4,6.2,13,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,medicore-app-vm-01,app,private,UK South,12.2,55.8,78.45,0,6,0.36,0.0,6.0,37,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,medicore-app-vm-02,app,private,UK South,18.0,54.9,78.8,0,3,0.46,0.8,10.8,77,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,medicore-app-vm-03,app,private,UK South,5.7,62.8,78.55,0,6,0.4,12.6,7.1,48,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,medicore-db-primary,db,restricted,UK South,9.2,70.5,179.94,1,1,0.0,22.5,7.6,0,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,medicore-db-replica,db,restricted,UK South,4.8,68.7,179.6,0,1,0.0,25.4,14.2,157,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,medicore-bastion-01,bastion,bastion,UK South,2.0,17.8,16.78,0,2,0.0,18.3,16.4,2,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,safedata-web-vm-01,web,private,UK West,22.6,53.3,56.44,0,4,0.08,10.6,6.8,0,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,safedata-web-vm-02,web,private,UK West,13.9,56.6,56.05,0,6,0.37,22.8,5.5,15,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,safedata-app-vm-01,app,private,UK West,20.0,58.2,78.71,0,4,0.28,22.6,23.6,20,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,safedata-app-vm-02,app,private,UK West,3.2,58.8,78.95,0,8,0.46,3.3,5.8,32,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,safedata-db-01,db,restricted,UK West,16.9,69.5,179.65,0,0,0.0,18.4,1.6,44,0,,
2025-06-19 20:00:00,2025-06-19,19,20,Thursday,0,safedata-bastion-01,bastion,bastion,UK West,6.2,23.4,16.75,0,1,0.0,22.9,21.9,0,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,medicore-web-vm-01,web,private,UK South,2.0,52.1,56.8,3,8,0.33,11.2,12.7,0,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,medicore-web-vm-02,web,private,UK South,5.9,58.3,56.6,0,4,0.43,16.8,12.2,8,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,medicore-app-vm-01,app,private,UK South,22.2,55.1,78.31,0,3,0.07,20.1,9.6,25,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,medicore-app-vm-02,app,private,UK South,10.8,57.5,78.45,0,3,0.14,14.7,8.3,55,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,medicore-app-vm-03,app,private,UK South,19.9,64.8,78.76,1,5,0.49,18.7,18.3,67,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,medicore-db-primary,db,restricted,UK South,6.5,63.1,179.93,0,0,0.0,24.9,7.6,122,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,medicore-db-replica,db,restricted,UK South,11.0,63.8,180.05,0,0,0.0,28.7,24.1,137,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,medicore-bastion-01,bastion,bastion,UK South,2.0,12.0,16.68,0,2,0.0,8.4,1.2,0,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,safedata-web-vm-01,web,private,UK West,35.7,55.1,56.35,1,4,0.23,14.0,17.9,12,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,safedata-web-vm-02,web,private,UK West,20.7,40.9,56.31,0,4,0.41,9.8,8.4,18,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,safedata-app-vm-01,app,private,UK West,19.0,54.2,78.57,2,5,0.07,25.1,13.0,13,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,safedata-app-vm-02,app,private,UK West,21.0,47.9,78.35,0,4,0.17,28.7,9.7,0,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,safedata-db-01,db,restricted,UK West,12.0,58.9,179.73,0,3,0.0,19.0,9.3,56,0,,
2025-06-19 21:00:00,2025-06-19,19,21,Thursday,0,safedata-bastion-01,bastion,bastion,UK West,6.8,12.0,16.79,0,0,0.0,18.5,5.0,0,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,medicore-web-vm-01,web,private,UK South,5.0,60.1,56.81,1,9,0.36,5.0,6.3,14,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,medicore-web-vm-02,web,private,UK South,10.7,49.4,55.55,0,5,0.41,31.3,4.1,5,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,medicore-app-vm-01,app,private,UK South,23.7,63.7,78.84,0,9,0.16,25.0,22.0,76,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,medicore-app-vm-02,app,private,UK South,23.3,54.2,78.57,1,3,0.08,7.7,10.4,27,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,medicore-app-vm-03,app,private,UK South,16.8,77.8,78.41,0,6,0.13,28.2,10.9,32,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,medicore-db-primary,db,restricted,UK South,11.6,69.7,179.75,1,0,0.0,21.4,1.8,121,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,medicore-db-replica,db,restricted,UK South,13.9,61.7,179.97,0,1,0.0,14.9,12.4,47,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,medicore-bastion-01,bastion,bastion,UK South,5.1,14.5,16.84,1,0,0.0,15.2,17.9,3,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,safedata-web-vm-01,web,private,UK West,23.8,48.4,56.51,0,9,0.38,9.8,3.9,12,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,safedata-web-vm-02,web,private,UK West,22.6,42.4,56.44,0,5,0.03,36.9,8.1,16,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,safedata-app-vm-01,app,private,UK West,24.9,68.1,78.98,0,6,0.18,16.5,8.0,76,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,safedata-app-vm-02,app,private,UK West,25.9,59.4,78.71,0,3,0.42,11.7,2.7,6,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,safedata-db-01,db,restricted,UK West,7.4,50.7,179.8,0,1,0.0,26.1,16.0,6,0,,
2025-06-19 22:00:00,2025-06-19,19,22,Thursday,0,safedata-bastion-01,bastion,bastion,UK West,2.0,12.0,16.82,0,1,0.0,19.8,12.7,2,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,medicore-web-vm-01,web,private,UK South,17.3,57.3,56.18,1,3,0.5,13.7,4.7,20,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,medicore-web-vm-02,web,private,UK South,5.5,64.1,56.28,1,8,0.19,13.9,4.0,0,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,medicore-app-vm-01,app,private,UK South,28.7,59.5,78.75,1,2,0.38,13.4,15.6,51,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,medicore-app-vm-02,app,private,UK South,10.9,58.6,78.89,1,12,0.1,2.4,10.6,0,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,medicore-app-vm-03,app,private,UK South,14.7,57.4,79.11,1,6,0.05,3.5,12.9,70,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,medicore-db-primary,db,restricted,UK South,15.8,68.7,180.2,0,0,0.0,11.8,6.6,173,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,medicore-db-replica,db,restricted,UK South,14.4,68.1,179.43,0,1,0.0,8.9,14.8,84,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,medicore-bastion-01,bastion,bastion,UK South,3.1,13.1,16.62,0,2,0.0,17.3,7.3,3,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,safedata-web-vm-01,web,private,UK West,19.1,58.2,56.2,0,4,0.19,2.6,6.6,35,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,safedata-web-vm-02,web,private,UK West,10.7,48.9,56.27,1,5,0.38,14.2,24.1,13,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,safedata-app-vm-01,app,private,UK West,24.3,65.0,78.72,1,2,0.13,19.6,15.6,37,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,safedata-app-vm-02,app,private,UK West,17.0,52.7,78.91,0,6,0.24,23.3,25.0,52,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,safedata-db-01,db,restricted,UK West,10.4,64.4,179.5,0,0,0.0,25.2,6.1,181,0,,
2025-06-19 23:00:00,2025-06-19,19,23,Thursday,0,safedata-bastion-01,bastion,bastion,UK West,2.0,12.0,17.35,0,2,0.0,21.4,12.6,4,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,medicore-web-vm-01,web,private,UK South,27.4,50.3,56.94,1,6,0.24,11.2,13.2,15,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,medicore-web-vm-02,web,private,UK South,12.6,39.8,57.25,0,7,0.34,16.6,10.9,5,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,medicore-app-vm-01,app,private,UK South,25.4,69.2,79.82,0,5,0.13,25.3,12.1,28,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,medicore-app-vm-02,app,private,UK South,7.2,64.2,79.8,0,7,0.5,3.7,16.9,71,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,medicore-app-vm-03,app,private,UK South,29.0,64.7,79.62,1,7,0.14,23.6,19.1,20,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,medicore-db-primary,db,restricted,UK South,14.0,67.9,182.56,1,1,0.0,14.3,9.7,128,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,medicore-db-replica,db,restricted,UK South,14.3,66.4,182.59,0,0,0.0,14.2,0.9,136,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,medicore-bastion-01,bastion,bastion,UK South,2.0,29.5,17.32,2,2,0.0,18.3,23.2,3,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,safedata-web-vm-01,web,private,UK West,9.9,55.9,57.16,0,11,0.1,20.8,11.4,21,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,safedata-web-vm-02,web,private,UK West,29.3,61.3,57.03,0,10,0.13,12.7,10.2,17,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,safedata-app-vm-01,app,private,UK West,16.5,59.6,79.46,0,2,0.28,33.6,3.4,41,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,safedata-app-vm-02,app,private,UK West,10.0,60.9,79.79,1,8,0.44,9.8,19.5,5,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,safedata-db-01,db,restricted,UK West,12.5,70.6,183.0,0,0,0.0,9.4,13.7,118,0,,
2025-06-20 00:00:00,2025-06-20,20,0,Friday,0,safedata-bastion-01,bastion,bastion,UK West,2.3,12.0,17.39,1,2,0.0,12.1,11.1,2,0,,
